"poll_id","pollster_id","pollster","numeric_grade","pollscore","methodology","transparency_score","sample_size","population","population_full","party","answer","pct","state","candidate_name","end_date","candidate_binary","num_supporters"
87918,568,"YouGov",3,-1.1,"Online Panel",9,1200,"rv","rv","DEM","Harris",44,"National","Kamala Harris",2024-08-26,1,528
87918,568,"YouGov",3,-1.1,"Online Panel",9,1200,"rv","rv","REP","Trump",42,"National","Donald Trump",2024-08-26,0,504
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","DEM","Harris",48,"National","Kamala Harris",2024-08-25,1,495
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","REP","Trump",49,"National","Donald Trump",2024-08-25,0,505
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","DEM","Harris",47,"National","Kamala Harris",2024-08-25,1,485
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","REP","Trump",45,"National","Donald Trump",2024-08-25,0,464
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","DEM","Harris",48,"National","Kamala Harris",2024-08-25,1,495
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","REP","Trump",48,"National","Donald Trump",2024-08-25,0,495
87899,1302,"Echelon Insights",2.7,-0.8,"Online Panel",9,1031,"lv","lv","REP","Trump",50,"National","Donald Trump",2024-08-25,0,516
88080,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","DEM","Harris",43,"Pennsylvania","Kamala Harris",2024-08-23,1,215
88080,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","REP","Trump",42.5,"Pennsylvania","Donald Trump",2024-08-23,0,212
88080,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","DEM","Harris",43,"Pennsylvania","Kamala Harris",2024-08-23,1,215
88080,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","REP","Trump",41,"Pennsylvania","Donald Trump",2024-08-23,0,205
88081,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","DEM","Harris",48,"Wisconsin","Kamala Harris",2024-08-23,1,240
88081,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","REP","Trump",42,"Wisconsin","Donald Trump",2024-08-23,0,210
88081,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","DEM","Harris",45,"Wisconsin","Kamala Harris",2024-08-23,1,225
88081,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","REP","Trump",40,"Wisconsin","Donald Trump",2024-08-23,0,200
88082,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","DEM","Harris",44,"Michigan","Kamala Harris",2024-08-23,1,220
88082,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","REP","Trump",43.5,"Michigan","Donald Trump",2024-08-23,0,218
88082,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","DEM","Harris",44,"Michigan","Kamala Harris",2024-08-23,1,220
88082,568,"YouGov",3,-1.1,"Online Panel",9,500,"a","a","REP","Trump",41.5,"Michigan","Donald Trump",2024-08-23,0,208
87882,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,965,"rv","rv","DEM","Harris",53.6,"New Mexico","Kamala Harris",2024-08-22,1,517
87882,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,965,"rv","rv","REP","Trump",46.4,"New Mexico","Donald Trump",2024-08-22,0,448
87882,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,965,"rv","rv","DEM","Harris",51,"New Mexico","Kamala Harris",2024-08-22,1,492
87882,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,965,"rv","rv","REP","Trump",40.2,"New Mexico","Donald Trump",2024-08-22,0,388
88324,568,"YouGov",3,-1.1,"Online Panel",9,1835,"a","a","DEM","Harris",44,"National","Kamala Harris",2024-08-22,1,807
88324,568,"YouGov",3,-1.1,"Online Panel",9,1835,"a","a","REP","Trump",40,"National","Donald Trump",2024-08-22,0,734
87870,1050,"SurveyUSA/High Point University",2.8,-1.3,"Online Panel",10,1053,"rv","rv","DEM","Harris",46,"North Carolina","Kamala Harris",2024-08-21,1,484
87870,1050,"SurveyUSA/High Point University",2.8,-1.3,"Online Panel",10,1053,"rv","rv","REP","Trump",45,"North Carolina","Donald Trump",2024-08-21,0,474
87870,1050,"SurveyUSA/High Point University",2.8,-1.3,"Online Panel",10,941,"lv","lv","DEM","Harris",47,"North Carolina","Kamala Harris",2024-08-21,1,442
87870,1050,"SurveyUSA/High Point University",2.8,-1.3,"Online Panel",10,941,"lv","lv","REP","Trump",47,"North Carolina","Donald Trump",2024-08-21,0,442
87853,568,"YouGov",3,-1.1,"Online Panel",9,1371,"rv","rv","DEM","Harris",46,"National","Kamala Harris",2024-08-20,1,631
87853,568,"YouGov",3,-1.1,"Online Panel",9,1371,"rv","rv","REP","Trump",43,"National","Donald Trump",2024-08-20,0,590
87810,568,"YouGov",3,-1.1,"Online Panel",9,3253,"lv","lv","DEM","Harris",51,"National","Kamala Harris",2024-08-16,1,1659
87810,568,"YouGov",3,-1.1,"Online Panel",9,3253,"lv","lv","REP","Trump",48,"National","Donald Trump",2024-08-16,0,1561
87810,568,"YouGov",3,-1.1,"Online Panel",9,3253,"lv","lv","DEM","Harris",49,"National","Kamala Harris",2024-08-16,1,1594
87810,568,"YouGov",3,-1.1,"Online Panel",9,3253,"lv","lv","REP","Trump",47,"National","Donald Trump",2024-08-16,0,1529
87934,568,"YouGov",3,-1.1,"Online Panel",9,900,"lv","lv","DEM","Harris",41,"Missouri","Kamala Harris",2024-08-16,1,369
87934,568,"YouGov",3,-1.1,"Online Panel",9,900,"lv","lv","REP","Trump",54,"Missouri","Donald Trump",2024-08-16,0,486
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","DEM","Harris",46,"Nevada","Kamala Harris",2024-08-15,1,311
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","REP","Trump",48,"Nevada","Donald Trump",2024-08-15,0,325
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","DEM","Harris",47,"Nevada","Kamala Harris",2024-08-15,1,318
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","REP","Trump",48,"Nevada","Donald Trump",2024-08-15,0,325
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","DEM","Harris",42,"Nevada","Kamala Harris",2024-08-15,1,284
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","REP","Trump",45,"Nevada","Donald Trump",2024-08-15,0,305
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","DEM","Harris",44,"Nevada","Kamala Harris",2024-08-15,1,298
87807,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","REP","Trump",46,"Nevada","Donald Trump",2024-08-15,0,311
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","DEM","Harris",49,"Arizona","Kamala Harris",2024-08-15,1,332
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","REP","Trump",45,"Arizona","Donald Trump",2024-08-15,0,305
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","DEM","Harris",50,"Arizona","Kamala Harris",2024-08-15,1,338
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","REP","Trump",45,"Arizona","Donald Trump",2024-08-15,0,305
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","DEM","Harris",45,"Arizona","Kamala Harris",2024-08-15,1,305
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"rv","rv","REP","Trump",42,"Arizona","Donald Trump",2024-08-15,0,284
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","DEM","Harris",47,"Arizona","Kamala Harris",2024-08-15,1,318
87806,1424,"Siena/NYT",3,-1.5,"Live Phone",9,677,"lv","lv","REP","Trump",43,"Arizona","Donald Trump",2024-08-15,0,291
87797,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","DEM","Harris",49.3,"Pennsylvania","Kamala Harris",2024-08-14,1,493
87797,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","REP","Trump",50.7,"Pennsylvania","Donald Trump",2024-08-14,0,507
87797,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","DEM","Harris",46.8,"Pennsylvania","Kamala Harris",2024-08-14,1,468
87797,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","REP","Trump",47.4,"Pennsylvania","Donald Trump",2024-08-14,0,474
87781,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","DEM","Harris",52.3,"National","Kamala Harris",2024-08-14,1,523
87781,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","REP","Trump",47.7,"National","Donald Trump",2024-08-14,0,477
87781,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","DEM","Harris",48.3,"National","Kamala Harris",2024-08-14,1,483
87781,1102,"Emerson",2.9,-1.1,"IVR/Online Panel/Text-to-Web",7,1000,"lv","lv","REP","Trump",43.5,"National","Donald Trump",2024-08-14,0,435
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"rv","rv","DEM","Harris",49,"North Carolina","Kamala Harris",2024-08-14,1,321
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"rv","rv","REP","Trump",46,"North Carolina","Donald Trump",2024-08-14,0,301
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"lv","lv","DEM","Harris",49,"North Carolina","Kamala Harris",2024-08-14,1,321
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"lv","lv","REP","Trump",47,"North Carolina","Donald Trump",2024-08-14,0,308
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"rv","rv","DEM","Harris",45,"North Carolina","Kamala Harris",2024-08-14,1,295
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"rv","rv","REP","Trump",42,"North Carolina","Donald Trump",2024-08-14,0,275
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"lv","lv","DEM","Harris",46,"North Carolina","Kamala Harris",2024-08-14,1,301
87808,1424,"Siena/NYT",3,-1.5,"Live Phone",9,655,"lv","lv","REP","Trump",44,"North Carolina","Donald Trump",2024-08-14,0,288
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","DEM","Harris",44,"Georgia","Kamala Harris",2024-08-14,1,291
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","REP","Trump",51,"Georgia","Donald Trump",2024-08-14,0,337
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","DEM","Harris",46,"Georgia","Kamala Harris",2024-08-14,1,304
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","REP","Trump",50,"Georgia","Donald Trump",2024-08-14,0,330
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","DEM","Harris",41,"Georgia","Kamala Harris",2024-08-14,1,271
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","REP","Trump",47,"Georgia","Donald Trump",2024-08-14,0,311
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","DEM","Harris",44,"Georgia","Kamala Harris",2024-08-14,1,291
87809,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","REP","Trump",47,"Georgia","Donald Trump",2024-08-14,0,311
87760,568,"YouGov",3,-1.1,"Online Panel",9,1407,"rv","rv","DEM","Harris",46,"National","Kamala Harris",2024-08-13,1,647
87760,568,"YouGov",3,-1.1,"Online Panel",9,1407,"rv","rv","REP","Trump",44,"National","Donald Trump",2024-08-13,0,619
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,2336,"a","a","DEM","Harris",50,"National","Kamala Harris",2024-08-13,1,1168
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,2336,"a","a","REP","Trump",45,"National","Donald Trump",2024-08-13,0,1051
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1975,"rv","rv","DEM","Harris",49,"National","Kamala Harris",2024-08-13,1,968
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1975,"rv","rv","REP","Trump",45,"National","Donald Trump",2024-08-13,0,889
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1505,"lv","lv","DEM","Harris",51,"National","Kamala Harris",2024-08-13,1,768
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1505,"lv","lv","REP","Trump",45,"National","Donald Trump",2024-08-13,0,677
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,2336,"a","a","DEM","Harris",47,"National","Kamala Harris",2024-08-13,1,1098
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,2336,"a","a","REP","Trump",44,"National","Donald Trump",2024-08-13,0,1028
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1975,"rv","rv","DEM","Harris",47,"National","Kamala Harris",2024-08-13,1,928
87794,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1975,"rv","rv","REP","Trump",44,"National","Donald Trump",2024-08-13,0,869
87780,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone",9,1105,"rv","rv","DEM","Harris",45,"National","Kamala Harris",2024-08-12,1,497
87780,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone",9,1105,"rv","rv","REP","Trump",45,"National","Donald Trump",2024-08-12,0,497
87780,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone",9,1105,"rv","rv","DEM","Harris",49,"National","Kamala Harris",2024-08-12,1,541
87780,1597,"Beacon/Shaw",2.8,-1.1,"Live Phone",9,1105,"rv","rv","REP","Trump",50,"National","Donald Trump",2024-08-12,0,552
87777,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1738,"lv","lv","DEM","Harris",48,"Pennsylvania","Kamala Harris",2024-08-12,1,834
87777,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1738,"lv","lv","REP","Trump",45,"Pennsylvania","Donald Trump",2024-08-12,0,782
87777,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1738,"lv","lv","DEM","Harris",50,"Pennsylvania","Kamala Harris",2024-08-12,1,869
87777,396,"Quinnipiac",2.8,-0.5,"Live Phone",9,1738,"lv","lv","REP","Trump",47,"Pennsylvania","Donald Trump",2024-08-12,0,817
87744,458,"Suffolk",2.9,-1,"Live Phone",8,500,"lv","lv","DEM","Harris",41.8,"Florida","Kamala Harris",2024-08-11,1,209
87744,458,"Suffolk",2.9,-1,"Live Phone",8,500,"lv","lv","REP","Trump",46.8,"Florida","Donald Trump",2024-08-11,0,234
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"rv","rv","DEM","Harris",49,"Pennsylvania","Kamala Harris",2024-08-09,1,340
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"rv","rv","REP","Trump",46,"Pennsylvania","Donald Trump",2024-08-09,0,319
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"lv","lv","DEM","Harris",50,"Pennsylvania","Kamala Harris",2024-08-09,1,346
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"lv","lv","REP","Trump",46,"Pennsylvania","Donald Trump",2024-08-09,0,319
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"rv","rv","DEM","Harris",45,"Pennsylvania","Kamala Harris",2024-08-09,1,312
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"rv","rv","REP","Trump",43,"Pennsylvania","Donald Trump",2024-08-09,0,298
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"lv","lv","DEM","Harris",46,"Pennsylvania","Kamala Harris",2024-08-09,1,319
87721,1424,"Siena/NYT",3,-1.5,"Live Phone",9,693,"lv","lv","REP","Trump",44,"Pennsylvania","Donald Trump",2024-08-09,0,305
87723,1492,"YouGov Blue",3,-1.1,"Online Panel",9,802,"rv","rv","DEM","Harris",46,"North Carolina","Kamala Harris",2024-08-09,1,369
87723,1492,"YouGov Blue",3,-1.1,"Online Panel",9,802,"rv","rv","REP","Trump",46,"North Carolina","Donald Trump",2024-08-09,0,369
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"rv","rv","DEM","Harris",45,"Michigan","Kamala Harris",2024-08-08,1,279
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"rv","rv","REP","Trump",48,"Michigan","Donald Trump",2024-08-08,0,297
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"lv","lv","DEM","Harris",50,"Michigan","Kamala Harris",2024-08-08,1,310
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"lv","lv","REP","Trump",46,"Michigan","Donald Trump",2024-08-08,0,285
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"rv","rv","DEM","Harris",44,"Michigan","Kamala Harris",2024-08-08,1,272
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"rv","rv","REP","Trump",43,"Michigan","Donald Trump",2024-08-08,0,266
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"lv","lv","DEM","Harris",48,"Michigan","Kamala Harris",2024-08-08,1,297
87719,1424,"Siena/NYT",3,-1.5,"Live Phone",9,619,"lv","lv","REP","Trump",43,"Michigan","Donald Trump",2024-08-08,0,266
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","DEM","Harris",50,"Wisconsin","Kamala Harris",2024-08-08,1,330
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","REP","Trump",46,"Wisconsin","Donald Trump",2024-08-08,0,304
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","DEM","Harris",50,"Wisconsin","Kamala Harris",2024-08-08,1,330
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","REP","Trump",46,"Wisconsin","Donald Trump",2024-08-08,0,304
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","DEM","Harris",49,"Wisconsin","Kamala Harris",2024-08-08,1,324
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"rv","rv","REP","Trump",42,"Wisconsin","Donald Trump",2024-08-08,0,278
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","DEM","Harris",49,"Wisconsin","Kamala Harris",2024-08-08,1,324
87720,1424,"Siena/NYT",3,-1.5,"Live Phone",9,661,"lv","lv","REP","Trump",43,"Wisconsin","Donald Trump",2024-08-08,0,284
87709,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1342,"rv","rv","DEM","Harris",42,"National","Kamala Harris",2024-08-07,1,564
87709,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1342,"rv","rv","REP","Trump",37,"National","Donald Trump",2024-08-07,0,497
87709,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1342,"rv","rv","DEM","Harris",49,"National","Kamala Harris",2024-08-07,1,658
87709,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1342,"rv","rv","REP","Trump",47,"National","Donald Trump",2024-08-07,0,631
87700,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"lv","lv","DEM","Harris",42.5,"Montana","Kamala Harris",2024-08-06,1,425
87700,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"lv","lv","REP","Trump",57.5,"Montana","Donald Trump",2024-08-06,0,575
87700,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"lv","lv","DEM","Harris",39,"Montana","Kamala Harris",2024-08-06,1,390
87700,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"lv","lv","REP","Trump",53.5,"Montana","Donald Trump",2024-08-06,0,535
87696,568,"YouGov",3,-1.1,"Online Panel",9,1413,"rv","rv","DEM","Harris",45,"National","Kamala Harris",2024-08-06,1,636
87696,568,"YouGov",3,-1.1,"Online Panel",9,1413,"rv","rv","REP","Trump",43,"National","Donald Trump",2024-08-06,0,608
87677,460,"SurveyUSA",2.8,-1.3,"Online Panel",8,1510,"lv","lv","DEM","Harris",48,"National","Kamala Harris",2024-08-05,1,725
87677,460,"SurveyUSA",2.8,-1.3,"Online Panel",8,1510,"lv","lv","REP","Trump",45,"National","Donald Trump",2024-08-05,0,680
87679,1205,"Marist",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",7,1513,"rv","rv","DEM","Harris",51,"National","Kamala Harris",2024-08-04,1,772
87679,1205,"Marist",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",7,1513,"rv","rv","REP","Trump",48,"National","Donald Trump",2024-08-04,0,726
87679,1205,"Marist",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",7,1513,"rv","rv","DEM","Harris",48,"National","Kamala Harris",2024-08-04,1,726
87679,1205,"Marist",2.9,-0.9,"Live Phone/Online Panel/Text-to-Web",7,1513,"rv","rv","REP","Trump",45,"National","Donald Trump",2024-08-04,0,681
87663,568,"YouGov",3,-1.1,"Online Panel",9,3092,"lv","lv","DEM","Harris",50,"National","Kamala Harris",2024-08-02,1,1546
87663,568,"YouGov",3,-1.1,"Online Panel",9,3092,"lv","lv","REP","Trump",49,"National","Donald Trump",2024-08-02,0,1515
87663,568,"YouGov",3,-1.1,"Online Panel",9,3092,"lv","lv","DEM","Harris",49,"National","Kamala Harris",2024-08-02,1,1515
87663,568,"YouGov",3,-1.1,"Online Panel",9,3092,"lv","lv","REP","Trump",47,"National","Donald Trump",2024-08-02,0,1453
87678,438,"Siena",2.7,-0.8,"Live Phone",7,1199,"lv","lv","DEM","Harris",53,"New York","Kamala Harris",2024-08-01,1,635
87678,438,"Siena",2.7,-0.8,"Live Phone",7,1199,"lv","lv","REP","Trump",39,"New York","Donald Trump",2024-08-01,0,468
87678,438,"Siena",2.7,-0.8,"Live Phone",7,1199,"lv","lv","DEM","Harris",49,"New York","Kamala Harris",2024-08-01,1,588
87678,438,"Siena",2.7,-0.8,"Live Phone",7,1199,"lv","lv","REP","Trump",37,"New York","Donald Trump",2024-08-01,0,444
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,877,"rv","rv","DEM","Harris",49,"Wisconsin","Kamala Harris",2024-08-01,1,430
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,877,"rv","rv","REP","Trump",50,"Wisconsin","Donald Trump",2024-08-01,0,438
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,801,"lv","lv","DEM","Harris",50,"Wisconsin","Kamala Harris",2024-08-01,1,400
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,801,"lv","lv","REP","Trump",49,"Wisconsin","Donald Trump",2024-08-01,0,392
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,877,"rv","rv","DEM","Harris",45,"Wisconsin","Kamala Harris",2024-08-01,1,395
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,877,"rv","rv","REP","Trump",43,"Wisconsin","Donald Trump",2024-08-01,0,377
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,801,"lv","lv","DEM","Harris",46,"Wisconsin","Kamala Harris",2024-08-01,1,368
87698,1075,"Marquette Law School",3,-1.1,"Live Phone/Email",10,801,"lv","lv","REP","Trump",45,"Wisconsin","Donald Trump",2024-08-01,0,360
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,879,"rv","rv","DEM","Harris",52,"National","Kamala Harris",2024-08-01,1,457
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,879,"rv","rv","REP","Trump",48,"National","Donald Trump",2024-08-01,0,422
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,683,"lv","lv","DEM","Harris",53,"National","Kamala Harris",2024-08-01,1,362
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,683,"lv","lv","REP","Trump",47,"National","Donald Trump",2024-08-01,0,321
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,879,"rv","rv","DEM","Harris",47,"National","Kamala Harris",2024-08-01,1,413
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,879,"rv","rv","REP","Trump",41,"National","Donald Trump",2024-08-01,0,360
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,683,"lv","lv","DEM","Harris",50,"National","Kamala Harris",2024-08-01,1,342
87699,1075,"Marquette Law School",3,-1.1,"Probability Panel",10,683,"lv","lv","REP","Trump",42,"National","Donald Trump",2024-08-01,0,287
87628,568,"YouGov",3,-1.1,"Online Panel",9,1434,"rv","rv","DEM","Harris",46,"National","Kamala Harris",2024-07-30,1,660
87628,568,"YouGov",3,-1.1,"Online Panel",9,1434,"rv","rv","REP","Trump",44,"National","Donald Trump",2024-07-30,0,631
87630,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,876,"rv","rv","DEM","Harris",43,"National","Kamala Harris",2024-07-28,1,377
87630,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,876,"rv","rv","REP","Trump",42,"National","Donald Trump",2024-07-28,0,368
87635,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"rv","rv","DEM","Harris",52.4,"New Hampshire","Kamala Harris",2024-07-28,1,524
87635,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"rv","rv","REP","Trump",47.6,"New Hampshire","Donald Trump",2024-07-28,0,476
87635,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"rv","rv","DEM","Harris",47.7,"New Hampshire","Kamala Harris",2024-07-28,1,477
87635,1102,"Emerson",2.9,-1.1,"Online Panel/Text-to-Web",7,1000,"rv","rv","REP","Trump",41.4,"New Hampshire","Donald Trump",2024-07-28,0,414
87612,509,"U. North Florida",2.8,-0.6,"Live Phone/Text-to-Web",10,774,"lv","lv","DEM","Harris",42,"Florida","Kamala Harris",2024-07-27,1,325
87612,509,"U. North Florida",2.8,-0.6,"Live Phone/Text-to-Web",10,774,"lv","lv","REP","Trump",49,"Florida","Donald Trump",2024-07-27,0,379
87614,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1238,"a","a","DEM","Harris",38,"National","Kamala Harris",2024-07-25,1,470
87614,241,"Ipsos",2.8,-0.9,"Probability Panel",9.5,1238,"a","a","REP","Trump",38,"National","Donald Trump",2024-07-25,0,470
87581,460,"SurveyUSA",2.8,-1.3,"Online Panel",8,656,"lv","lv","DEM","Harris",50,"Minnesota","Kamala Harris",2024-07-25,1,328
87581,460,"SurveyUSA",2.8,-1.3,"Online Panel",8,656,"lv","lv","REP","Trump",40,"Minnesota","Donald Trump",2024-07-25,0,262
87590,1528,"AtlasIntel",2.7,-0.8,"Online Ad",6,1980,"rv","rv","DEM","Harris",48,"National","Kamala Harris",2024-07-25,1,950
87590,1528,"AtlasIntel",2.7,-0.8,"Online Ad",6,1980,"rv","rv","REP","Trump",50.1,"National","Donald Trump",2024-07-25,0,992
87590,1528,"AtlasIntel",2.7,-0.8,"Online Ad",6,1980,"rv","rv","DEM","Harris",46.1,"National","Kamala Harris",2024-07-25,1,913
